label,text
1,Seeker post: Nothing. Nothing say means anything anyone. I'm fucking invisible.<>  Response post: might find someone wholl like enough want around
1,"Seeker post: realized grandpa dying effect me. feel sad shocked.. still don't. feel way towards it.<>  Response post: Same, grandpa half world away honest, really much bond me. made feel less human feeling normal still caught eventually. Either way, sorry grandpa"
1,Seeker post: feel sad lost. really know anymore... today starts vacation work feel sad depressed<>  Response post: Sometimes work actually worst thing do.... feel better work interacting people. times would feel alone even though many people around me. Drive somewhere far away love. Please reach like talk :) Dao CA
1,"Seeker post: exam 9:30 tomorrow, haven’t started studying. Fuck im idiot going fail anyways<>  Response post: hope turns better expected ^^"
0,"Seeker post: good thing depression.. helps think things realistically much deeper philosophical level. alone deadly.<>  Response post: time, pessimism least realistic outlook. I'm rut feeling negative, make predictions future people say extremely unlikely come true. Maybe that's due obsessive personality general, realism, me, little common pessimism."
0,Seeker post: broke last night. thought I'm worth I'm worth I'm worth broke curled much bed cried. every night hard?<>  Response post: accept love wee think deserve. think deserving?
2,Seeker post: Feel like nobody likes me. feeling large part life. try bring always end back thinking this. Anybody advice combat this?<>  Response post: Sorry hear felt way long. background would helpful. ever bullied? circle friends?
0,"Seeker post: hate alone brain.... worst trying sleep. active distract myself. lay sleep darkness overtakes mind. think harms, hurts failures. Fuck.<>  Response post: know it, always tell brain shut fuck sleeI know it, always tell brain shut fuck sleep"
0,"Seeker post: guys get kick telling others depressed/suicidal?. say get kick mean telling someone want die partially satiates hunger attention. hunger love.<>  Response post: Unless surrounded loving people, last thing want happiness depend others."
0,"Seeker post: anyone ever felt left behind everyone surrounds you? I’m college feel people know something going them, watch distance feeling like complete failure.. luck skills guess<>  Response post: Yup. age everyone starting careers, getting married, kids etc. feel left behind sure. remind I'm nihilism general apathy achieving cultural standards success."
0,"Seeker post: tried meds, you?. tried zoloft made short tempered, violent, sad, angry, paranoid horribly anxious. awful. feel like crap I'm thinking trying another med want hear experiences.<>  Response post: I've taking prozac eight years. lessens irritability makes slightly functional without altering personality."
0,"Seeker post: anyone feels like depression gift teacher. Although depression annoying troublesome,but meanwhile taught lots things<>  Response post: taught one main lesson: Life fucking sucks."
0,Seeker post: hate feeling great one moment next feel like utter shit cant even function. fuck mood swings man<>  Response post: terrible thing listen song make absurdly happy within second high gone completely forgotten feeling like.
1,"Seeker post: complete fucking asshole. cause pain to?<>  Response post: hey assholes sometimes. post kind vague, I'm sure say yeah I've huge dick sometimes too. We're human make mistakes."
0,"Seeker post: wanna OD there’s much going on. plans attempt overdose tonight, forgot work morning... birthday coming up... vacation weekend... ugh guess reschedule<>  Response post: want OD?"
0,"Seeker post: I’m one nights feel like won’t ever worth enough someone even myself.. working self-worth happiness, thought always comes back, hate idea might like rest life. Anyone else feel way?<>  Response post: Lol that's idea lilterally comes every time take breath ...."
0,Seeker post: keeps killing yourself?. keeps going? urging end know can't right now. what?<>  Response post: Hope. know useless nothing going change makes feel even pathetic.
1,"Seeker post: people think don’t give sh** anything. really depressed stressed.<>  Response post: ok sad,the important thing beat motherfuckers says"
0,"Seeker post: I'm tired everyone thinking I'm okay happiest person know. That's wanted say<>  Response post: Maybe saying hard, write someone really confide with. way conversation starts bring speaking it. Things like keep eating away you."
1,"Seeker post: want die. can't take anymore. every day awful<>  Response post: know feel. sit wonderingwhat's point trying everything awful answer is: chance things awful. There's chance. feels hopeless, chance, I'm willing fight it. Life outside feeling exists, possible get goal. need keep fighting. know much help, think say. need talk, I'm free. I'm proud making much already."
2,"Seeker post: guys keep going feels like 6 feet rock bottom.. Edit: thanks help guys<>  Response post: Sorry month old hope feeling better. thing bottom is, one place go. Talking things someone often puts things perspective even act getting things chest usually helps. Let know want chat, listen."
1,"Seeker post: dream become paramedic.. fucking dumb that. Im stupid, shape, skinny. Probably lift 20 pounds. Im 6'1 120 lbs.<>  Response post: Hey, completed EMT cert. Part ambulance rotation paired paramedics while. Honestly, things got experience EMT class ride along lot pretty stupid, competent, physically fit people it. Im saying change anything, like guarantee could want would better people working."
1,"Seeker post: Thank you. people would probably died now.<>  Response post: good hear brother, choose life!"
0,Seeker post: feel like someone hug IRL would much happier. bad can't even tell family depression...<>  Response post: Yes. never tell anybody depression. Kinda sucks
1,"Seeker post: Skipped class today feel like shit. Everyone class prolly hates anyways<>  Response post: Nope, humans naturally apathetic. noticed gone, likely passing thing. golden trust me."
1,"Seeker post: I'm going slit wrists. can't go anymore.<>  Response post: Look, know you, hell probably never will, I'm gonna pretend know wrong life, I'm sure there's someone cares you. I've never point I've hard times, high probability things get better. know love know can't person want"
2,"Seeker post: panic attack work today. kind fucked day, really embarrassed.<>  Response post: Ah I'm sorry :( Panic attack awful certainly feel embarrassed!"
1,"Seeker post: I'm fighting since last year still much conquer.. want write one aspect journey. year since I've started lifting, I've gained 15kgs (33lbs), I'm still skinny weak. fucking hate people laugh becouse never spent one single day gym, naturally better built, stronger, bigger body frame, level. even point me, fell kind sadness, know swallow bitterness... Thank attention.<>  Response post: improving yourself. drive get things done. Congrats good luck"
1,"Seeker post: Aaaaaaa. I'm feeling stupid thoughts!!! Stop brain<>  Response post: Sending love support, friend!"
0,Seeker post: Sleep way escape pain emptiness can't even that.. I'm tired. Body soul.<>  Response post: moment. realized way deal truly escape pain emptiness dealing it. want ignore pain deal never works out. deal problems head TRULY acknowledge them. course hard way go going hurt much process free pain. really escape pain going it.
0,"Seeker post: infuriating thing depression. want stop feeling empty alone someone reaches help you, want help.<>  Response post: Yeah, depression paradoxical many ways too. make hungry unable eat, tired unable sleep, feel guilty also give shit, want live also want die. confusing fuck debilitating."
0,"Seeker post: Depressed successful people. successful financially/career-wise actually something life, caused depression?<>  Response post: money world can't buy yourself."
0,Seeker post: can't think straight. Anyone else get complete block trying think get extremely frustrated mental exertion.<>  Response post: mind foggy pretty much 24/7. concentrate anymore. reread everything multiple understand anything.
1,"Seeker post: Finally decided go out!. friends decided go last minute. fuck guys.<>  Response post: post made smile grim feel, felt super sorry sad relate well.."
0,"Seeker post: Someone jumped front train near house can't help feeling jealous.. wish could brave.<>  Response post: I'm Germany, waiting fucking train option, would likely freeze death waiting"
1,"Seeker post: anxious!. walked home school today feel anxiety car drove past slowly right next me. developed fear cars driving past fear swerving trying kill me, feel today! I'm glad.<>  Response post: That's awesome!! great getting past fears! believe you!"
1,Seeker post: need drugs anything. need something make feel happy.<>  Response post: you. matter is.. long stops thoughts.
1,"Seeker post: slept half final couldn’t get bed. showed family literally forced car drove me.. reason teacher decided give extra time. told slept late, men allowed depression. probably thinks complete loser. right wrong reasons.<>  Response post: teacher right thing giving time, cant anything mental illness alone, small things like one really lighten burden feel"
1,Seeker post: Maybe today?. I'm work keep thinking going home later today slicing arm open see blood pour out. can't stop thinking it.<>  Response post: feeling way? chance could talk let know down?
0,"Seeker post: Wasted three months summer vacation. nothing three months summer vacation. sat room day browsing internet streaming music. life.<>  Response post: U kidding man? adult way better. I'm bullied teacher abuse power spend money however want, go wherever want. kid really suffocating comparison, Idk"
0,Seeker post: can't stop watching porn.. Idk do. Watching porn makes feel pathetic lonely thing lets get sexual frustrations. Idk anymore.<>  Response post: Sometimes watch feel something
0,"Seeker post: anyone cry sleep every night?. Whether loneliness, pain, brokenness, etc? ... disturbing vision future - happens me? survive? friends all?<>  Response post: stressful periods school, yes, definitely."
0,"Seeker post: Anyone else suffer chronically board. Nothing interesting everything seems blah<>  Response post: Trying something never want like. Distractions work ever, dont know long next one last. Binge watching netflix great one me, dont think anything get completely emerged even wont last long"
0,"Seeker post: need help getting day without crying.. need distraction, anyone want pm?<>  Response post: wish u best, cant help, cause dont really know help would love cry again, feel barerly nothing ;-;"
0,"Seeker post: become depressed again?. Hi. depressed time years today woke feel depressed. want depressed, become depressed again?<>  Response post: would want depressed?"
1,Seeker post: Emergency therapist. can't find emergency therapist...why hard?<>  Response post: Yeah. think considered emergency posing immediate threat suicide. must feeling much pain felt feel bad hope find way feel better soon. Paul
1,"Seeker post: living worth it, knowing never happy?. ruined chance life. Life never going get better. already sucks going continue suck bad, ever worse.<>  Response post: know you, know situation know purely depression talking. someone feels inadequate everyday met school/career goals yet, struggle constantly feeling like failure. get this. seem like getter better promise will."
0,"Seeker post: depression hurting partner. I'm 17 relationship girl age me, suffer depression. best thing that's ever happened me, love heart, says me. recently feel like depression dragging down, due depressed often :/ bright future ahead her, want ruin it. Would best cut things let go? I've never wanted come this, feel I'll ruin life even she'll come hate anyway :/<>  Response post: way dragging down?"
0,Seeker post: Anyone ever cry shower pretend you’re really crying?. Sometimes take shower cry mystery water tears.<>  Response post: can't even cry anymore though... think I've spent crying cards life
1,"Seeker post: cannot shake thought deserve attacked violent way possible wrongdoing, matter minor.. Even something like typo, accidental arithmetical error.<>  Response post: hear that. make mistake work feel like deserve physical pain. :/ know intellectually true, easy say deserve pain small human mistakes like everyone makes, believing subconscious harder."
1,Seeker post: managed turn around leave depression behind...how it?. I'm giving up...been taking Prozac 2 months change whatsoever. think buying razors get with.<>  Response post: know. sadly good answer. clueless are.
0,Seeker post: anyone's depression start single life event?. know supposed chemical imbalance<>  Response post: yes distinctly remember happy people started bullying gay. feelings emptiness shame closed normal development never left despite years therapy. eventually turned chronic depression failed relationships. straight men proudly make gay jokes disgusting abnormal thing avoided mocked feel open free express sexual experiences blood hands.
1,"Seeker post: Spent 10 days psyche ward, notifications drug dealers.. killed people would notice gone would plugs, even like me.<>  Response post: I'll friend:) I'm feeling right too, could use someone talk"
0,Seeker post: bet life would pretty awesome wasnt complete screw up... Whenever something good comes along. always seem screw up.. 1 2 times bad luck.. every single time? Nah.. must me..<>  Response post: examples? Something happened lately? Anything specific?
0,"Seeker post: others partying stuck bed friends. Summer rough time.<>  Response post: Everyone's got jobs, padding accounts, going dates, partying friends, traveling, living up. us watching time pass."
0,Seeker post: mother called lazy. mother called lazy takes long wake up. true honestly know.<>  Response post: mom know really means not..It uncommon anyway..
0,Seeker post: waking exhausted fell asleep. know going tough day happens...<>  Response post: uhhh hate :(
0,"Seeker post: anyone actually contacted suicide hotline?. like? helpful awkward?<>  Response post: Yes helpful, whoever call able listen offer advice."
0,"Seeker post: anyone else find hard basic tasks?. example room absolute pigsty can't find energy clean it, laundry keeps piling up, barely eat rarely force room long enough cook.<>  Response post: Yup, everything ordeal."
0,"Seeker post: anyone else feel like addicted sorrow?. days want listen sad music feel bad myself. let world pass alone.<>  Response post: Same. days feel like can't imagine actually happy least stable, I've come instead relish moments im sad outright wreck."
0,"Seeker post: wanna go home, dont know is. physically home mentally sure am.<>  Response post: Yep. sudden place call home stealing every bit oxygen you. place took day suddenly turned hellhole filled triggers layers depression. Get"
0,"Seeker post: really happy week I’ve come crashing again.. thought getting better.<>  Response post: Depressions bitch, keep real ya."
0,Seeker post: want sleep forever. really see reason keep living. see ever happy life going. I'm tired want anything anymore. I'm tired.<>  Response post: wanna drink forever. find solace sleep anymore. hate it. stay long another beer another. Dreading next day. One day suffering absolutely alone.
0,Seeker post: Anyone else problems social situations?. pretty much social situations extreme anxiety. Either sit silence make terrible conversation. Even family events.<>  Response post: Every room walk become reject
0,"Seeker post: must everything difficult. must every little thing hard. must constantly fight brain. friends instead. suppose.. Whatever. must everything hard..<>  Response post: life easy horrible cannot highs without lows, wrong type things fighting brain over?"
0,Seeker post: least something. matter shitty days always shows come home binge watch. require effort even full concentration. Plus like 500 episodes going done anytime soon<>  Response post: watched Samurai Champloo?
0,"Seeker post: hold job you’re depressed?. ...or family, matter. G-d hate this.<>  Response post: Wow, I'm kinda opposite. work legal firm sometimes feel like chose wrong degree pursue, feel lost depressed working law before. kind work firm do?"
1,Seeker post: Today hard.. Please send tips cheering up.<>  Response post: Try activities like do. Watching good movie go long way! want talk today hard though?
0,Seeker post: FML asked best friend(F) dance text.. waiting answer sending downward spiral. Edit: Still response 6 hours. think No. Edit2: we'll still dance together.<>  Response post: long waiting
0,Seeker post: life get better?. wish saying Life gets better true. feels like life gets worse worse.<>  Response post: I'm already 30 still waiting. Holding false hope.
0,Seeker post: people rely let us down. Moral: rely anyone.<>  Response post: wish quite true truth hurts.
0,"Seeker post: ever look think really hate you?. Self loathing seems largest problem depression, wondering anyone could relate.<>  Response post: look mirror sometimes think pathetic"
0,"Seeker post: last christmas alone. four years row take nice present everyone hates<>  Response post: christmas anyway? silly act; presents,decoration,...It really nothing different summer. mean, need special day year dedicated show love family/friends,... mean different rest year? need ''them'', something like meantime ;)"
0,Seeker post: broke crying room stopped realized crying gonna help cure depression. tears could show way sorrow could build staircase<>  Response post: Hmm. Crying kind release valve body. cries can't take anymore. Trying failing help permanent thing that.
0,Seeker post: ever want disappear?. Leave everything behind start somewhere else.<>  Response post: Definitely thought like long time.
0,Seeker post: can’t take anymore. Life pain. give up.<>  Response post: got feeling like this? describe?
0,"Seeker post: hate going college, time think I’m scared college seems like cesspool depression anxiety.. Anyone else feel like this?<>  Response post: mean change decision might considering, someone finished first semester, wanted let know really struggled. taxing anxiety literally nothing left give little halfway through. sad thing work hard all. got burned first semester, high hopes things really ramp up."
1,"Seeker post: 3:30pm woke up. feel even worse. even sleepy just...wanted keep eyes closed day.<>  Response post: feel you. Sleeping good, waking sad bit. dog, think i'd get morning all."
0,"Seeker post: Hey guys, today?. really want know, day been? one ever asks this. feel like people relate,so you, really?<>  Response post: feel like I'm walking pile knee high mud"
1,Seeker post: finally ate something today. around week bites slice toast per day ongoing gut wrenching feeling I've had; finally ate bagel today<>  Response post: way go. keep champ!
0,"Seeker post: everything everyone else perfect. always shitty.. matter hard work choices make always write bad. seems everyone else everything great hard time failure. Im 35 feel like fucking loser. least drank stable.<>  Response post: always think ppl great lives see work wherever shitty life I'd rather dead. always pretend happy, makes easier get day. wonder many ppl looked thought life must pretty awesome...."
0,"Seeker post: Thoughts SSRIs. Hello, thoughts/ experiences SSRIs?<>  Response post: tried various strengths Zoloft. help little, certain symptoms me. I'm also still process getting correct/official diagnosis though."
0,"Seeker post: Anybody else watch videos people dying?. watched couple people die person really horrific accidents child.. Since mid-teens, starred watch videos people beheaded, dissected, accidentally killed shittiest ways. know still watch them. disappointed watching videos, longer disgusted see. disgusted look people around imagine head looks like literally split two.<>  Response post: Yeah, that's....that's......idk is."
0,"Seeker post: want start new life.... depression bad lately, I'm disappointed way life going. want pack things move across country. want start new life somewhere, change name, cut contact everybody know. get current lifestyle, I'm afraid might kill myself.<>  Response post: What's bothering lately wish escape?"
0,Seeker post: torture. woke 10:57 pm headache result cannot sleep. think new record! normally wake headaches later night.<>  Response post: trying fall asleep headache. worse.
1,"Seeker post: hate depression.. feel empty lonely sad over. Im motivated anything want left alone. want cry tears right life really sucks.<>  Response post: hear man. 20 years dealing it, tired it. wake like regular person? happy sad... somewhere between."
0,"Seeker post: Writing out. tried write feelings piece paper stayed blank. somehow, accurate.<>  Response post: Spend time meditate clear mind. Take walk around town. Maybe go buy coffee, something distract attempt 'writing assignment'. start simple. paragraph form even complete sentences. Maybe bullet points make easier."
0,Seeker post: literally nothing makes happy anymore?. Im trying figure fuck im still here.<>  Response post: takes sometimes get mood something small replace old hobbies new ones. gave trading card hobby went back video games. mmo's passively play regular single player games. keeping interest now. games would never played people recommending on. Basically maybe something come search around something seems interesting.
0,Seeker post: neither really care sleep awake. Completely distant heavy significant degree.. suppose anyone else feeling way?<>  Response post: depressed mind wants stay depressed strays away awake alertness. find spending much time pointless things like.
1,"Seeker post: depression makes undatable, kill myself?. I'm depressed I'm alone I'm alone I'm depressed. Women difficult, never understand never change, buy gun fucking shoot myself?<>  Response post: important! life matters! shall find someone understanding depressed. need let vulnerable keep dating find right person. may take awhile worth wait. future person."
0,Seeker post: think I'll scream bleed internally die.. nobody would even hear : !<>  Response post: wrong? makes feel like that?
0,"Seeker post: Every time I'm happy crash right after. Every time go fun time friends massive depressive crash feel worse ever. makes want never anything social enjoy right I'll feel way worse normally do.<>  Response post: Every time manage slightly productive work two days row, crash need ten days recover. Socializing going different, exhausting work."
0,Seeker post: Im going hell. feel like worst person planet.. feel like sending dad hell using positive vibes karmic good left himself. want negatively impact dad want work hard either.<>  Response post: vibes giving off?
0,"Seeker post: Question Lexapro SSRI's. Hey guys started Lexapro 5 days ago noticed feeling anxious depressed. know meds take awhile really take effect, normal feel worse?<>  Response post: Meds effect everyone differently. Call doctor. might bc meds maybe feel way anyway. SSRIs really help anxiety depression. Everyone different."
0,"Seeker post: 1 Saturday night, alone room listening everyone party, 20 year old college junior ruined best years life, AMA. Someone please fucking kill me, want live, deserve live, everyone I'm inside feeling suicidal like fucking loser, people like deserve executed<>  Response post: Nah. Going ain't great. Sure could get fucked momentarily think awesome, end STD unplanned kid someone values drugs anything else."
0,"Seeker post: Depression comforting?. anyone else feel like upset depressed time comforting people treat like worth something sense security one hurt anymore?<>  Response post: me,I think comforting iv'e felt long, become weird feel bad."
1,"Seeker post: Best night :). 12:30AM I'm halfway fifth Skyy watching Cowboy Bebop. I'm worrying class, work, social bullshit. maybe needed.<>  Response post: Cowboy Bebop one favorite animes! Glad well."
0,"Seeker post: don’t feel depressed feel empty.. feeling depressed feel void emotion.<>  Response post: Sometimes take mood enhancer leaves void emotion well. wish helpful advice, man."
0,"Seeker post: good day turns bad one. go periods Im really depressed eventually become better. However depression ones happening often. I've feeling good today turned really shitty. know why. Everything great could feel massive shift mood.<>  Response post: Depression usually that. give massive, rapid mood changes. almost *side affect* depression makes sense. I'm sure world live winter approaching many peoples moods drop significantly"
0,"Seeker post: ever wanted something feel less miserable, felt miserable actually anything?. Instead trying find therapist, eating healthy, exercising, spending time people basically sitting room, listening music eating feelings. room mess life, hardly ever get anything done.<>  Response post: Yes. Many, many times happened me. Anyone life come help clean room? Maybe energy put toward bigger things."
1,"Seeker post: bad thing self harm always hide long sleeves sweaters.... ... fucking hot, im suffering<>  Response post: chef natural cuts burns. Nobody ever figured purpose. hope getting help need."
0,Seeker post: found friends house party Saturday I'm invited. feel stabbed back heart time. Feeling like absolute fucking garbage right now. mentioned friends?<>  Response post: That's mean them. asked invited?
0,"Seeker post: anyone gained weight Wellbutrin XL?. I've put 20 pounds since started taking - thyroid good eating healthy/working out. know Dr.'s say make lose weight case me. Would love know anyone similar experience.<>  Response post: usually lose weight, may gain I'm coming episode appetite really low - Wellbutrin returns baseline, speak. one times."
0,"Seeker post: Alone birthday again.... wish would go away.<>  Response post: Happy Birthday.. say introvert, get depressed clinical type, 45 also long remember never celebrated birthday day except couple time, used bother past more."
0,"Seeker post: like think future. see one.<>  Response post: future bet going bright one. depression trying convince hopeless. happens me, try plan something fun something look forward to!"
0,"Seeker post: Great idea. Kill birthday next month. Full circle! really think till now. Kinda neat, right?<>  Response post: felt something thought recently?"
0,Seeker post: feel like failures past define you.. becoming opposite failure mission that's unachievable.<>  Response post: really failures consequence past.
0,"Seeker post: tell family. tell family I'm thinking? I've always afraid putting feelings there. getting worse lately.<>  Response post: tell them. might help. I'm sure judge unless they're assholes, case screw them."
0,Seeker post: deserve suffer. Sorry context else feels way?<>  Response post: exact opposite actually
1,"Seeker post: notes written, I'll gone morning. Edit: comments brought tears. tough night friends girlfriend called family members, idea bad. admitted hospital shortly. Thank kind words people<>  Response post: please dont this. dont even know post felt like stab heart."
0,Seeker post: Anger. anyone else ever get really sharp spirts anger upset?<>  Response post: Yes anger blossoms left sadness directed inward
1,"Seeker post: I’m fucking tired.. everything. want take nap never wake up. fucking dream would be.<>  Response post: take nap meant never wake up. believe point living besides die?? Perhaps could dream that? new life, better life. clear purpose."
1,"Seeker post: roommate keeps joking depression. knows tried kill depressed keeps bringing like fucking shame.. One pain guess..<>  Response post: Honestly, tell fuck off. deserve bullshit OP."
1,"Seeker post: want kill myself. it. want<>  Response post: Join club... serious note, killing would really selfish. people care u whether u see not. u."
0,"Seeker post: alone Halloween.. Anyone else like this? Hopefully not, want people alone. Everyone friends social circles, lot fun, left lie reminded pain feel everyday.<>  Response post: 80% every day tonight different"
0,"Seeker post: im done. life mess nobody actually cares least enough spend 1 second alone me, dad hates me, best part life go room start cutting again. Im gonna end hell hole.<>  Response post: OP minor, good advice."
1,"Seeker post: wish wasn’t hard ‘normal’. Doctor added another prescription today, make feel like failure<>  Response post: Take solace friend, normal. walking around big bags shit backs. different mine full heavy. Make way world lugging bitch every go, like rest us."
0,"Seeker post: Ffffffuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuccccccccccccccccccccccccccccccccccccckkkk. tired. Let's scream together guys<>  Response post: FFUUUUUUUUCCCCKKKKKKKKKKKK... I've always wanted scream somewhere, let out, I'm unable even that, I'm hopeless. pain inside head, loneliness disconnect world."
0,"Seeker post: Anybody else think depression part life?. anybody please elaborate? Thank advance!<>  Response post: Watch anything Jim Carey philosophical beliefs. considers depression deep rest, denying separating part move forward grow."
0,Seeker post: dream finally died amazing. wake<>  Response post: cliche response ever
1,"Seeker post: need know. anyone actually got better?. starting feel like idea recovery myth keep committing suicide. tried every medication nothing helped. chance getting better point going on?<>  Response post: I'm 'cured' I'm thousand times better used be, there's light end tunnel. key little steps long time, unfortunately quick fixes. Keep going, keep experimenting treatments, there's one work you. this!"
0,"Seeker post: Tips dealing bad days?. depression worsened lately, often find counting hours go sleep? Besides exercising, anything help make days enjoyable?<>  Response post: helps music, talking friends, cat. however distractions make feel better small extent. like doing? personally find enjoyable? depression taken interests away you?"
0,Seeker post: Life good enough. following week crash crash.<>  Response post: sorts things bothering you?
1,"Seeker post: Sorry, absolutely hate myself. needed express this, someone. Loneliness, know?<>  Response post: know feel, know"
1,Seeker post: Another wasted year. sad said... Whats wrong said...<>  Response post: Anything happen 2017. Happy new year hope one waste
0,Seeker post: getting compliment make feel even worse yourself?. graduated high school reading parents card proud hopeful future made want cry. gotten worse since then.<>  Response post: Yeah. i'm always sure make fun must look really horrible today.
1,"Seeker post: I’m unlovable piece shit. considering suicide. someone give support right now?<>  Response post: Hey, know you, I'm sure lot people could relate you. feel like unlovable?"
0,"Seeker post: put note?. work courage finally get with, leave behind people find me? people know I've wanted leave years? feel obligated explain hell say?<>  Response post: Often times, people work courage. people likely commit suicide completely numb. suicide notes leave often mundane. forget feed cat. life insurance policy drawer etc."
0,"Seeker post: people know I'm depressed?. I'm 26 depressed. work office people age older, often wonder know I'm depressed. think I'm quiet laugh much? think pretty obvious I'm okay, one ever asked.<>  Response post: People lie subconscious level insist quiet ok, courage deal weren't."
0,Seeker post: god exisist ? karma exisist. good people suffer<>  Response post: live harder think
0,"Seeker post: little sad see always active here... also pretty happy see everyone supporting<>  Response post: Yeah, feels calming know we're never truly alone, other. least think."
0,Seeker post: small things. finally laundry like 3 weeks feel little accomplished :)<>  Response post: definitely small things sometimes. Way go!
0,"Seeker post: parents blind child depress?. I'm depress parents seem like blind it. happened someone else? want understand **the why?**<>  Response post: People read minds way long time, people notice. Tell parents feel."
0,"Seeker post: feel like everyone enjoying life living lie.. Maybe I'm asshole.<>  Response post: feel way, I'm probably projecting. friends family look pretty normal, happy motivated, reality struggle every day stay alive. can't stop feeling everyone else same."
0,Seeker post: Irony?. I'm listening pursuit happiness cut myself? Also cutting get easier it?<>  Response post: releases chemical body makes feel good. remember name said chemical though.
0,Seeker post: Anyone else feel depressed evening?. I'm mostly fine day evening always hits me.<>  Response post: last five months! Wish knew going on.
0,"Seeker post: I’m pathatic. 31 years old. recently discovered pathetic life years compared others. newbie life. going die soon. never able catch up. experience getting girlfriend,nothing.<>  Response post: Take control now. Pick one item list it. Even takes year. Win."
1,"Seeker post: I'm alone spring break. Everyone going somewhere. really ton friends ones either left today leave tomorrow. feel really alone sad ultimately wish could go sleep wake stupid week over.<>  Response post: never fun alone, got us! What's friendo?"
1,"Seeker post: Need vent. Please someone PM me. BTW, I'm suicidal anything like that. really depressed.<>  Response post: Hey man, seen need vent. Im ears tell anything. shoot PM"
1,"Seeker post: Okay, I'm going it. Today, I'm gonna ask help.. Sorry advance, Elliot. Everyone else, wish luck :)<>  Response post: That's great OP, first step overcoming depression shitty feelings ready ask help. Talking helpful sometimes feels good let feelings out. today?"
2,Seeker post: Ugh. well past days today feel like shit. Ugh<>  Response post: **hugs want them**
1,"Seeker post: There’s always type girl admire never suitable you.. broke girlfriend.<>  Response post: Hang bro shit happens, I'm going similar times right okay, try find something take mind help bunch I'm always chat want send dm."
0,"Seeker post: Ending relationship. ever ended relationship someone loved dearly wanted spend life due depression?<>  Response post: did. 7 months ago severely depressed knew it. one time, said understand sometimes, due depression always cry. cope depression broke up. hard. lonely journey, now. wants get back, know deserved better. you?"
0,"Seeker post: hi, feel worthless. quickest way die<>  Response post: can't tell quickest way die easiest way die, keep living get old"
0,"Seeker post: sleep run away reality. slept 16h yesterday. good. wish could sleep forever.<>  Response post: too! Sleep awesome. Accept enjoy, happens sleeping. stop feeling guilty. Channel enjoy. Start dream journal. Medidate. Go camping sleep nature. Find cuddle buddy pet sleep together. Enjoy hobby!"
2,Seeker post: alone feel like nobody likes me. want partner<>  Response post: Yea. Sorry. know feel. feeling alone today.
0,"Seeker post: 2 best friends depressed, help them?. One gets depressed pressure exams, like short phases last weeks. friend majorly depressed due personal reasons self harms cope it. hurts see like this, help?<>  Response post: Keep eye them. Check always happens least expect it. Try talk friend personal issues. give advice tell them."
0,"Seeker post: I’m bitter sad. birthday yesterday. self loathing rose time high. thinking moods improving. hoping temporary phase pass soon. feel bad<>  Response post: keep moving. Remember happy moments. lose value, individual moments."
0,"Seeker post: Sad realisation. go plans, week anybody actually finds body.<>  Response post: Dont it. Please stay safe."
0,Seeker post: still alive?. Can't understand I'm still alive<>  Response post: least try things cause ur brain release dopamine
0,"Seeker post: amazing much better feel taking shower. bad take week.<>  Response post: taking shower common amongst us depressed folk? days skip, usually I'm home feel like it, Saturday. go week seems extreme."
0,Seeker post: Wish dead. alcohol used numb emotion. anymore.<>  Response post: something take care please. something. One thing.
2,"Seeker post: I'm fucking lonely bored. sucks friends. I'm spiraling back depression well months. I'm alone mind again. soul hurts seeing people friends happy. hate myself.<>  Response post: I'll honest, feel kinda sorry you. completely nobody? Perhaps people, due things relationships work out?"
1,"Seeker post: I've really shit day. One worst days life. I'm sick everything.<>  Response post: happened? know days, slept 14 hours wanting get up, shouting pillow, getting disappointed everyone getting drunk alone. worst day life holiday, fell love woman thought love back, sleep second, self harm, etc. day followed best day life, kissed become couple :). Life full suprises. talk here, want to."
0,Seeker post: stupid ridiculously happy get friends chat me. :/. Like wow sorta matter!!<>  Response post: stupid!!! Everyone gets feeling
2,"Seeker post: Trying ruin Christmas. tired feeling depressed dealing bi-polar disorder. Im trying hard cope SI right now. dont want ruin every Christmas close death escaping right now. Trying wait<>  Response post: Quote I've always hung hard everything ok end, okay, end understand hard thing believe. went two half years, ever known kinds things 19. trying say done man. Love"
0,Seeker post: okay drink coffee anti depressants. I'm ciraplex might sound like dumb question wanna know okay drink coffee.<>  Response post: drink cup day Prozac think issues. alcohol marijuana may bad effects anti depressant.
1,"Seeker post: Everybody says 'just yourself' I'm ashamed am. equally, hate person turn try pretend I'm OK.<>  Response post: feel you. can't pretend anymore. working hipster place. Yunno, cool, open work space everybody wants work. sounds, loud talking, meaningless conversations. me. can't stand trying happy time. want hide, freaking open space. like see people time."
1,"Seeker post: depression anxiety selfish?. think crappy feel. can't even think people feeling things say might make feel. I'm consumed feel feel like this.<>  Response post: Feeling rock bottom selfish. continually feel like that, something wrong sorted. Dojt worry others think. important. I've learned"
1,Seeker post: want anymore.. Currently debating whether end it. Im lonely lost.<>  Response post: alone. PM ever need someone chat.
0,"Seeker post: stayed home day. skipped uni stay bed cry. Told parents I'm staying home study. Dad came home cake, telling well studying day. lie bed. piece shit.<>  Response post: School probably stressful thing life right now. can't put actually work hard school can't get care enough. family expects much constantly let down."
